[11.47, [440.4, 68.58, 28.96, 68.98, 326.75, 19.25, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[11.47, [440.4, 68.58, 28.96, 68.98, 326.75, 19.25, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[11.47, [440.4, 68.58, 28.96, 68.98, 326.75, 19.25, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[11.47, [440.4, 68.58, 28.96, 68.98, 326.75, 19.25, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[13.06, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.95, 88.11, 24.09]]
[13.06, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.95, 88.11, 24.09]]
[13.06, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.95, 88.11, 24.09]]
[13.38, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[14.75, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.95, 88.11, 24.09]]
[19.65, [440.4, 68.58, 28.96, 70.21, 329.86, 19.32, 269.83, 21.62, 212.74, 21.95, 88.11, 24.09]]
[21.54, [440.4, 68.58, 28.96, 64.36, 326.75, 19.32, 269.83, 21.52, 209.11, 21.95, 88.11, 24.09]]
[23.22, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.85, 88.11, 24.09]]
[23.97, [440.4, 68.58, 28.96, 68.98, 337.8, 19.32, 269.83, 21.88, 209.11, 21.95, 101.28, 24.09]]
[23.97, [440.4, 68.58, 28.96, 68.98, 337.8, 19.32, 269.83, 21.88, 209.11, 21.95, 101.28, 24.09]]
[24.04, [440.4, 68.58, 28.96, 68.98, 337.8, 19.32, 269.83, 21.88, 202.06, 21.95, 101.28, 24.09]]
[24.37, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.85, 88.11, 24.36]]
[24.37, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.85, 88.11, 24.36]]
[25.22, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.85, 88.11, 24.36]]
[25.47, [440.4, 68.58, 28.96, 68.98, 335.25, 19.32, 269.83, 20.79, 212.86, 22.27, 88.11, 24.09]]
[25.51, [440.4, 68.58, 28.96, 68.98, 337.8, 19.32, 269.83, 21.62, 205.71, 21.95, 96.45, 24.0]]
[27.7, [440.4, 68.58, 28.96, 64.36, 326.75, 19.32, 269.83, 21.62, 205.71, 21.95, 88.11, 24.09]]
[33.7, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 269.83, 21.62, 209.11, 21.95, 94.01, 24.09]]
[34.01, [440.4, 68.58, 28.96, 64.36, 326.75, 19.32, 269.83, 21.62, 205.71, 21.95, 96.45, 24.09]]
[34.46, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 264.11, 21.62, 209.11, 21.95, 88.11, 24.46]]
[34.9, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 276.25, 21.62, 209.11, 21.95, 88.11, 24.09]]
[34.9, [440.4, 68.58, 28.96, 68.98, 326.75, 19.32, 276.25, 21.62, 209.11, 21.95, 88.11, 24.09]]
[35.08, [440.4, 68.58, 28.96, 68.98, 337.8, 19.32, 269.83, 21.88, 219.18, 21.95, 101.28, 24.09]]
[37.04, [440.4, 68.58, 28.96, 54.88, 326.75, 17.76, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[40.36, [440.4, 68.58, 28.96, 79.24, 323.88, 19.25, 269.78, 21.62, 209.11, 21.95, 88.11, 24.09]]
[43.34, [440.4, 68.58, 28.96, 14.8, 299.85, 22.12, 263.27, 21.62, 209.44, 22.73, 94.65, 22.64]]
