[14.6, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[14.6, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[15.19, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[18.64, [440.0, 69.0, 29.0, 61.04, 347.18, 22.76, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[18.64, [440.0, 69.0, 29.0, 61.04, 347.18, 22.76, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[22.07, [440.0, 69.0, 29.0, 47.32, 366.78, 18.05, 229.77, 22.43, 175.74, 23.55, 96.77, 21.77], (132.2052, 510.6644, 1282.6)]
[25.26, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 21.52], (132.2052, 510.6644, 1282.6)]
[26.54, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 226.74, 22.08, 184.27, 22.98, 103.63, 21.36], (132.2052, 510.6644, 1282.6)]
[27.59, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 250.3, 22.08, 198.65, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[28.19, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 22.06], (132.2052, 510.6644, 1282.6)]
[28.19, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 22.06], (132.2052, 510.6644, 1282.6)]
[29.71, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 212.32, 22.31, 184.27, 22.98, 103.63, 21.36], (132.2052, 510.6644, 1282.6)]
[34.18, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 21.36], (132.2052, 510.6644, 1282.6)]
[51.53, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 250.3, 22.26, 184.27, 22.7, 96.86, 20.79], (132.2052, 510.6644, 1282.6)]
[54.54, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 250.3, 22.26, 184.27, 22.7, 96.86, 20.79], (132.2052, 510.6644, 1282.6)]
[54.54, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 250.3, 22.26, 184.27, 22.7, 96.86, 20.79], (132.2052, 510.6644, 1282.6)]
[76.2, [440.0, 69.0, 29.0, 61.04, 347.18, 22.76, 226.74, 22.34, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[81.49, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 250.3, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[85.46, [440.0, 69.0, 29.0, 61.04, 347.18, 18.05, 229.77, 22.43, 162.83, 23.41, 76.52, 21.06], (132.2052, 510.6644, 1282.6)]
[88.3, [440.0, 69.0, 29.0, 68.11, 347.18, 22.67, 226.74, 22.46, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[89.42, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 182.45, 22.7, 85.88, 21.77], (132.2052, 510.6644, 1282.6)]
[89.42, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 182.45, 22.7, 85.88, 21.77], (132.2052, 510.6644, 1282.6)]
[89.42, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 182.45, 22.7, 85.88, 21.77], (132.2052, 510.6644, 1282.6)]
[89.49, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 226.74, 22.08, 182.45, 22.7, 85.88, 21.77], (132.2052, 510.6644, 1282.6)]
[90.41, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 226.74, 22.08, 182.45, 22.98, 95.78, 22.06], (132.2052, 510.6644, 1282.6)]
[90.95, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 184.27, 22.98, 103.63, 21.74], (132.2052, 510.6644, 1282.6)]
[91.0, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 182.45, 22.7, 85.23, 21.74], (132.2052, 510.6644, 1282.6)]
[91.0, [440.0, 69.0, 29.0, 61.04, 347.18, 22.61, 226.74, 22.08, 182.45, 22.7, 85.23, 21.74], (132.2052, 510.6644, 1282.6)]
[91.09, [440.0, 69.0, 29.0, 34.98, 362.58, 18.05, 243.64, 22.43, 175.74, 22.7, 96.77, 23.65]], (132.2052, 510.6644, 1282.6)
[91.12, [440.0, 69.0, 29.0, 61.04, 347.18, 22.71, 226.74, 22.08, 182.45, 22.7, 85.23, 21.74], (132.2052, 510.6644, 1282.6)]

info: best of file
