[15.13, [440.0, 69.0, 29.0, 44.78, 348.21, 18.63, 280.09, 20.42, 168.2, 23.47, 126.8, 20.13], (131.32, 524.5876, 1298.006)]
[38.64, [440.0, 69.0, 29.0, 28.07, 361.79, 18.79, 277.42, 22.65, 214.7, 22.13, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[44.98, [440.0, 69.0, 29.0, 31.42, 355.65, 20.49, 280.56, 20.27, 202.41, 23.83, 133.28, 19.65], (131.32, 524.5876, 1298.006)]
[54.05, [440.0, 69.0, 29.0, 60.98, 345.58, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 21.96], (131.32, 524.5876, 1298.006)]
[58.78, [440.0, 69.0, 29.0, 60.98, 337.73, 18.32, 280.09, 20.78, 156.97, 23.47, 128.25, 20.13], (131.32, 524.5876, 1298.006)]
[64.64, [440.0, 69.0, 29.0, 34.88, 361.73, 20.49, 280.56, 20.27, 202.41, 23.83, 133.28, 19.65], (131.32, 524.5876, 1298.006)]
[65.61, [440.0, 69.0, 29.0, 11.16, 306.06, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 21.96], (131.32, 524.5876, 1298.006)]
[71.2, [440.0, 69.0, 29.0, 28.07, 361.79, 19.1, 277.42, 22.39, 214.7, 22.13, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[77.88, [440.0, 69.0, 29.0, 32.48, 361.79, 18.78, 277.42, 22.39, 212.05, 22.77, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[78.91, [440.0, 69.0, 29.0, 45.33, 345.27, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 21.96], (131.32, 524.5876, 1298.006)]
[88.07, [440.0, 69.0, 29.0, 32.48, 361.79, 18.95, 277.42, 22.39, 212.05, 22.77, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[88.07, [440.0, 69.0, 29.0, 32.48, 361.79, 18.95, 277.42, 22.39, 212.05, 22.77, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[98.92, [440.0, 69.0, 29.0, 38.95, 365.32, 18.95, 277.42, 22.39, 212.05, 22.77, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[99.05, [440.0, 69.0, 29.0, 44.78, 345.27, 18.32, 280.09, 22.39, 213.66, 22.77, 129.5, 19.67], (131.32, 524.5876, 1298.006)]
[111.74, [440.0, 69.0, 29.0, 35.38, 334.87, 18.32, 286.12, 20.27, 202.41, 23.83, 133.28, 20.9], (131.32, 524.5876, 1298.006)]
[115.83, [440.0, 69.0, 29.0, 13.69, 345.58, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 21.96], (131.32, 524.5876, 1298.006)]
[115.83, [440.0, 69.0, 29.0, 13.69, 345.58, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 21.96], (131.32, 524.5876, 1298.006)]
[132.67, [440.0, 69.0, 29.0, 44.78, 345.27, 18.32, 280.09, 18.97, 198.27, 23.56, 92.83, 21.96], (131.32, 524.5876, 1298.006)]
[135.7, [440.0, 69.0, 29.0, 32.48, 374.94, 18.95, 283.74, 22.18, 218.71, 22.77, 129.12, 19.65], (131.32, 524.5876, 1298.006)]
[145.14, [440.0, 69.0, 29.0, 38.95, 345.58, 18.32, 280.09, 18.97, 198.27, 23.56, 101.5, 20.72], (131.32, 524.5876, 1298.006)]
[157.03, [440.0, 69.0, 29.0, 54.94, 319.75, 21.43, 286.43, 20.45, 192.68, 22.9, 135.37, 20.62], (131.32, 524.5876, 1298.006)]
[159.04, [440.0, 69.0, 29.0, 56.94, 337.73, 18.32, 280.09, 22.39, 213.66, 22.79, 129.5, 19.67], (131.32, 524.5876, 1298.006)]
[163.43, [440.0, 69.0, 29.0, 60.98, 345.58, 18.32, 262.55, 19.06, 148.37, 24.06, 80.06, 21.08], (131.32, 524.5876, 1298.006)]
[166.08, [440.0, 69.0, 29.0, 32.48, 374.94, 18.95, 277.42, 22.39, 218.71, 22.77, 129.12, 19.65], (131.32, 524.5876, 1298.006)]
[173.92, [440.0, 69.0, 29.0, 38.95, 361.79, 17.77, 277.42, 21.56, 212.05, 22.77, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[183.06, [440.0, 69.0, 29.0, 38.95, 356.2, 17.59, 276.92, 18.85, 195.04, 22.9, 75.96, 22.86], (131.32, 524.5876, 1298.006)]
[203.13, [440.0, 69.0, 29.0, 60.98, 345.58, 18.32, 262.55, 19.06, 148.37, 24.71, 135.37, 19.65], (131.32, 524.5876, 1298.006)]
[248.48, [440.0, 69.0, 29.0, 32.48, 361.79, 18.95, 277.42, 18.97, 198.27, 23.72, 95.68, 21.96], (131.32, 524.5876, 1298.006)]
[250.8, [440.0, 69.0, 29.0, 13.69, 361.79, 17.59, 289.42, 18.85, 189.21, 22.9, 75.27, 22.86], (131.32, 524.5876, 1298.006)]
[254.04, [440.0, 69.0, 29.0, 60.98, 356.2, 16.97, 262.99, 17.96, 195.04, 22.9, 75.96, 22.86], (131.32, 524.5876, 1298.006)]

info: best of file
