[48.38, [440.4, 68.58, 28.96, 11.43, 298.01, 21.25, 244.46, 22.66, 161.84, 22.35, 104.36, 22.64], (129.6849, 512.9423, 1282.044)]
[63.21, [440.4, 68.58, 28.96, 11.43, 298.01, 21.25, 253.17, 22.66, 161.84, 22.35, 86.76, 21.46], (130.7159, 511.5017, 1256.969)]
[64.11, [440.4, 68.58, 28.96, 11.43, 298.01, 21.25, 253.17, 22.66, 161.84, 22.35, 86.76, 21.46], (130.7143, 511.4323, 1256.145)]
[110.97, [440.4, 68.58, 28.96, 11.43, 299.85, 22.53, 258.62, 23.49, 176.68, 21.41, 98.89, 21.6], (127.927, 505.8613, 1263.574)]
[133.26, [440.4, 68.58, 28.96, 62.29, 298.01, 21.25, 258.62, 23.49, 176.68, 21.41, 98.89, 21.6], (130.3872, 536.4188, 1425.441)]
[176.8, [440.4, 68.58, 28.96, 29.48, 298.01, 21.25, 239.26, 23.49, 181.75, 20.6, 84.83, 22.64], (135.7035, 464.2884, 1317.811)]
[200.02, [440.4, 68.58, 28.96, 12.82, 333.32, 20.66, 238.44, 22.51, 195.47, 21.41, 108.52, 23.35], (137.1393, 520.5541, 1269.931)]
[208.33, [440.4, 68.58, 28.96, 11.43, 298.01, 21.25, 253.17, 22.66, 142.78, 21.05, 108.52, 23.35], (137.6724, 520.6249, 1282.078)]
[213.02, [440.4, 68.58, 28.96, 18.03, 342.78, 21.25, 253.17, 22.45, 176.68, 22.66, 102.94, 21.46], (127.3862, 489.5468, 1192.251)]
[222.79, [440.4, 68.58, 28.96, 62.29, 348.84, 21.22, 258.62, 23.49, 174.6, 21.41, 104.36, 21.46], (125.7535, 490.5958, 1231.8)]
[239.47, [440.4, 68.58, 28.96, 23.04, 342.78, 21.25, 253.17, 22.45, 176.68, 21.41, 102.94, 21.46], (137.3327, 515.6033, 1242.777)]
[251.31, [440.4, 68.58, 28.96, 12.16, 342.78, 21.25, 253.17, 22.18, 189.44, 21.41, 108.52, 23.35], (136.4036, 501.1264, 1211.133)]
[273.28, [440.4, 68.58, 28.96, 62.29, 291.13, 21.25, 239.26, 23.49, 181.75, 20.6, 84.83, 22.64], (136.1184, 549.8645, 1432.594)]
[296.99, [440.4, 68.58, 28.96, 11.43, 298.01, 20.54, 260.58, 22.66, 142.78, 21.41, 100.59, 21.46], (139.8346, 539.3693, 1318.028)]
[325.44, [440.4, 68.58, 28.96, 62.29, 291.13, 21.25, 239.26, 23.49, 181.75, 20.6, 84.83, 22.64], (136.1184, 549.8645, 1484.76)]
[326.52, [440.4, 68.58, 28.96, 62.29, 348.84, 21.22, 258.62, 23.49, 174.6, 21.41, 86.76, 21.46], (124.7423, 478.1022, 1176.33)]
[337.83, [440.4, 68.58, 28.96, 47.67, 289.18, 21.25, 253.17, 23.53, 176.68, 22.35, 86.76, 22.16], (121.1584, 504.4693, 1327.187)]
[361.21, [440.4, 68.58, 28.96, 62.29, 348.84, 21.22, 258.62, 23.49, 174.6, 21.41, 104.36, 22.64], (123.4578, 474.3976, 1195.248)]
[418.44, [440.4, 68.58, 28.96, 12.82, 342.78, 20.66, 238.44, 22.18, 189.44, 21.41, 86.76, 22.16], (141.1515, 519.0152, 1226.343)]
[437.03, [440.4, 68.58, 28.96, 62.29, 291.13, 21.25, 253.17, 23.49, 181.75, 20.04, 84.83, 22.64], (140.0425, 552.666, 1435.354)]
[635.66, [440.4, 68.58, 28.96, 12.82, 342.78, 18.93, 238.44, 22.45, 176.68, 21.41, 102.94, 21.46], (145.9526, 556.4092, 1321.553)]
[763.44, [440.4, 68.58, 28.96, 29.48, 348.84, 21.22, 251.57, 24.3, 174.6, 21.41, 104.36, 22.64], (116.8965, 458.0551, 1129.042)]
[777.25, [440.4, 68.58, 28.96, 62.29, 303.19, 20.59, 258.62, 23.49, 176.68, 19.79, 98.89, 21.6], (145.1607, 577.5502, 1487.617)]
[1240.21, [440.4, 68.58, 28.96, 11.43, 299.85, 22.53, 251.9, 20.45, 178.25, 21.41, 88.81, 21.46], (154.6788, 560.6556, 1345.033)]
[1276.38, [440.4, 68.58, 28.96, 11.43, 299.85, 22.53, 251.9, 21.11, 166.43, 20.14, 88.81, 22.64], (155.6455, 551.3363, 1318.965)]
[3816.54, [440.4, 68.58, 28.96, 62.15, 310.69, 20.66, 238.44, 22.18, 189.44, 21.41, 108.52, 23.35], (82.0586, 140.5891, 1337.758)]
[7817.81, [440.4, 68.58, 28.96, 67.88, 304.92, 16.76, 278.69, 16.51, 181.56, 20.68, 83.39, 18.41], (210.0637, 774.5842, 1819.482)]
[10369.92, [440.4, 68.58, 28.96, 15.16, 297.08, 21.25, 274.16, 20.45, 166.7, 22.35, 86.76, 22.84], (31.5933, 143.9481, 1200.697)]
[11943.22, [440.4, 68.58, 28.96, 48.8, 359.33, 22.1, 231.29, 16.36, 169.72, 16.09, 139.93, 16.2], (238.1389, 812.5114, 1843.323)]
[22388.98, [440.4, 68.58, 28.96, 11.43, 298.01, 21.25, 253.17, 22.66, 161.84, 22.35, 86.76, 21.46], (293.316, 1250.36, 2254.666)]
