[26.79, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 23.49, 176.68, 21.41, 94.65, 21.84], (131.6059, 520.9982, 1290.656)]
[26.82, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 23.49, 176.68, 21.41, 94.65, 21.84], (131.6059, 520.9982, 1290.627)]
[91.25, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 23.49, 176.68, 21.41, 82.0, 22.24], (130.0328, 505.3497, 1241.675)]
[145.81, [440.4, 68.58, 28.96, 62.29, 342.78, 22.79, 253.17, 22.54, 189.44, 20.8, 94.65, 22.24], (133.6587, 496.6262, 1236.946)]
[183.53, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 253.17, 22.54, 177.6, 20.94, 94.65, 22.74], (135.6213, 504.1781, 1249.105)]
[291.4, [440.4, 68.58, 28.96, 59.91, 342.78, 21.25, 253.17, 23.49, 176.68, 21.41, 89.46, 21.84], (124.9374, 482.7043, 1199.699)]
[297.22, [440.4, 68.58, 28.96, 62.59, 340.31, 24.32, 244.64, 21.26, 189.44, 20.7, 94.65, 22.87], (138.1158, 494.4092, 1237.102)]
[302.29, [440.4, 68.58, 28.96, 32.49, 340.31, 24.32, 244.64, 21.26, 189.44, 20.7, 94.65, 23.9], (135.5206, 473.0125, 1158.218)]
[316.08, [440.4, 68.58, 28.96, 36.49, 365.41, 22.64, 253.17, 22.54, 177.6, 20.94, 81.39, 22.74], (129.3065, 458.1807, 1075.616)]
[489.52, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 253.17, 22.54, 177.6, 22.52, 94.65, 23.12], (121.2591, 464.3101, 1172.862)]
[491.17, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 253.17, 22.54, 192.11, 22.77, 94.65, 22.74], (120.5666, 471.0999, 1197.1)]
[497.83, [440.4, 68.58, 28.96, 36.49, 365.41, 22.64, 251.9, 19.78, 161.84, 22.53, 98.89, 22.64], (140.704, 488.7632, 1155.863)]
[664.99, [440.4, 68.58, 28.96, 62.29, 342.78, 22.79, 253.17, 22.54, 189.44, 20.8, 94.65, 21.84], (134.5306, 295.7142, 942.356)]
[937.97, [440.4, 68.58, 28.96, 12.82, 342.78, 20.69, 253.17, 23.47, 189.44, 22.53, 94.65, 23.9], (114.9049, 441.6909, 1086.215)]
[1290.82, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 253.17, 22.54, 177.6, 20.94, 94.65, 22.74], (135.6213, 141.8157, 504.178)]
[1344.13, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 251.9, 20.45, 161.84, 20.45, 84.83, 22.64], (156.6504, 545.1896, 1299.262)]
[1356.69, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 22.54, 177.6, 21.5, 94.65, 21.07], (141.4186, 270.0395, 550.0375)]
[3170.44, [440.4, 68.58, 28.96, 62.29, 342.78, 21.25, 251.23, 19.78, 161.84, 22.53, 98.89, 22.64], (147.6343, 1278.316, 3033.597)]
[3813.67, [440.4, 68.58, 28.96, 15.93, 349.61, 15.01, 248.36, 22.76, 177.6, 18.94, 130.77, 20.15], (179.0151, 689.4249, 1609.063)]
[4104.58, [440.4, 68.58, 28.96, 62.29, 342.78, 18.37, 282.81, 20.71, 181.83, 19.04, 83.28, 19.32], (182.9965, 649.5738, 1516.744)]
[6272.28, [440.4, 68.58, 28.96, 36.49, 299.85, 21.43, 267.38, 22.54, 177.6, 20.8, 94.65, 20.72], (65.01516, 209.3734, 686.9774)]
[8129.52, [440.4, 68.58, 28.96, 13.57, 318.92, 21.25, 222.07, 18.92, 159.79, 18.46, 94.03, 14.82], (212.534, 748.5578, 791.4636)]
[8790.31, [440.4, 68.58, 28.96, 36.49, 360.44, 22.64, 253.17, 22.54, 177.6, 22.52, 81.02, 23.12], (47.28336, 116.5737, 558.654)]
[9181.53, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 23.49, 176.68, 21.41, 94.65, 21.84], (44.61588, 131.6059, 520.9982)]
[9992.8, [440.4, 68.58, 28.96, 11.43, 299.85, 21.25, 253.17, 23.49, 176.68, 21.61, 94.65, 21.84], (42.1612, 55.57472, 130.0255)]
[10538.49, [440.4, 68.58, 28.96, 12.82, 342.78, 21.25, 253.17, 23.47, 189.44, 22.53, 94.65, 23.9], (35.83989, 113.7905, 434.6293)]
[12324.46, [440.4, 68.58, 28.96, 41.98, 353.27, 22.11, 282.62, 17.62, 184.95, 14.88, 88.7, 15.67], (241.6397, 775.8492, 1712.791)]
[18470.84, [440.4, 68.58, 28.96, 62.29, 348.9, 21.25, 261.2, 22.54, 189.44, 20.8, 94.65, 22.24], (269.724, 1228.282, 2701.814)]
[22841.51, [440.4, 68.58, 28.96, 13.62, 306.47, 15.6, 283.51, 15.78, 171.74, 15.02, 97.3, 18.88], (279.9739, 2444.422, 4011.234)]
[91631.72, [440.4, 68.58, 28.96, 62.59, 332.65, 21.25, 253.17, 21.06, 185.51, 20.8, 94.65, 20.93], (561.538, 1417.009, 2653.791)]
