[30.26, [440.4, 68.58, 28.96, 46.99, 363.19, 13.65, 259.12, 24.03, 185.44, 20.55, 116.9, 19.69], (129.5783, 535.7596, 1312.16)]
[45.12, [440.4, 68.58, 28.96, 69.05, 285.04, 20.16, 235.89, 21.8, 161.74, 21.36, 77.45, 20.26], (131.7352, 528.7708, 1338.873)]
[58.65, [440.4, 68.58, 28.96, 69.05, 294.15, 20.16, 235.89, 21.8, 161.74, 21.36, 77.45, 19.22], (132.5237, 531.4221, 1336.236)]
[89.08, [440.4, 68.58, 28.96, 64.12, 344.11, 16.85, 259.12, 24.01, 185.44, 20.41, 89.51, 17.72], (127.2233, 523.727, 1287.539)]
[89.7, [440.4, 68.58, 28.96, 46.99, 354.14, 13.65, 259.12, 24.03, 185.44, 20.8, 116.9, 20.26], (127.0028, 530.1961, 1316.513)]
[93.49, [440.4, 68.58, 28.96, 64.12, 344.11, 15.98, 267.34, 24.01, 185.44, 20.41, 89.51, 18.36], (127.5504, 518.9966, 1277.825)]
[95.97, [440.4, 68.58, 28.96, 64.12, 352.43, 15.58, 259.12, 22.83, 198.13, 20.41, 89.51, 20.88], (133.4499, 517.7179, 1260.517)]
[111.4, [440.4, 68.58, 28.96, 46.99, 344.11, 13.65, 259.12, 24.03, 185.44, 20.8, 116.9, 19.05], (130.273, 555.3545, 1383.463)]
[118.53, [440.4, 68.58, 28.96, 46.99, 348.53, 16.0, 268.12, 22.83, 185.44, 20.8, 76.13, 19.05], (131.7376, 510.062, 1211.682)]
[134.71, [440.4, 68.58, 28.96, 64.12, 347.13, 13.65, 269.32, 24.03, 197.61, 20.8, 118.27, 19.05], (130.2299, 554.1925, 1407.448)]
[162.7, [440.4, 68.58, 28.96, 46.99, 344.11, 16.85, 259.12, 24.01, 185.44, 20.41, 89.51, 18.36], (126.5074, 513.9356, 1244.087)]
[196.12, [440.4, 68.58, 28.96, 46.99, 351.61, 13.65, 259.12, 22.2, 200.05, 20.8, 76.13, 20.72], (136.6497, 528.671, 1258.437)]
[304.23, [440.4, 68.58, 28.96, 46.99, 351.61, 13.65, 259.12, 24.03, 185.44, 20.8, 77.9, 20.26], (124.0758, 497.93, 1204.09)]
[325.28, [440.4, 68.58, 28.96, 46.99, 351.61, 15.58, 265.46, 23.03, 195.95, 18.24, 77.45, 19.57], (134.5661, 593.6305, 1490.323)]
[328.12, [440.4, 68.58, 28.96, 64.12, 344.11, 15.58, 265.46, 23.03, 195.95, 19.66, 77.45, 19.57], (140.4263, 538.3247, 1293.142)]
[432.2, [440.4, 68.58, 28.96, 60.22, 339.54, 18.06, 278.09, 21.92, 194.12, 20.55, 116.9, 19.05], (141.2462, 552.8855, 1373.701)]
[436.56, [440.4, 68.58, 28.96, 60.22, 339.54, 18.06, 278.09, 21.71, 200.05, 20.8, 116.9, 19.05], (141.3721, 554.8889, 1369.936)]
[509.68, [440.4, 68.58, 28.96, 64.12, 362.56, 16.85, 259.12, 24.01, 178.79, 20.41, 89.51, 20.26], (121.0735, 475.6631, 1149.991)]
[598.16, [440.4, 68.58, 28.96, 64.12, 344.11, 15.98, 267.34, 24.01, 185.44, 20.8, 76.37, 20.72], (119.2146, 470.9259, 1157.299)]
[717.44, [440.4, 68.58, 28.96, 46.99, 352.24, 15.98, 267.34, 22.83, 185.44, 22.12, 75.81, 20.26], (117.7019, 465.6665, 1123.022)]
[1247.52, [440.4, 68.58, 28.96, 24.2, 308.98, 22.73, 241.82, 15.17, 191.03, 21.66, 111.99, 22.8], (155.3802, 550.2061, 1305.241)]
[1975.66, [440.4, 68.58, 28.96, 51.33, 323.53, 21.23, 242.57, 22.13, 187.21, 15.92, 95.76, 15.89], (161.4108, 636.5276, 1477.993)]
[5424.41, [440.4, 68.58, 28.96, 36.3, 314.02, 19.21, 251.91, 15.15, 166.39, 18.91, 96.56, 20.89], (194.9012, 646.2814, 1478.923)]
[6993.63, [440.4, 68.58, 28.96, 46.99, 351.61, 13.65, 259.12, 24.03, 190.93, 22.18, 116.9, 19.05], (68.2243, 1393.253, 2480.18)]
[8576.38, [440.4, 68.58, 28.96, 60.22, 339.54, 18.06, 280.23, 21.92, 200.05, 20.41, 89.51, 20.26], (49.0199, 137.1844, 515.1435)]
[9072.99, [440.4, 68.58, 28.96, 69.05, 294.15, 20.16, 235.89, 21.8, 161.74, 21.36, 77.45, 20.26], (45.42415, 130.6317, 518.2116)]
[12115.21, [440.4, 68.58, 28.96, 23.2, 298.66, 17.5, 249.67, 15.04, 169.79, 15.03, 74.1, 18.36], (240.7758, 757.8008, 1657.75)]
[12417.53, [440.4, 68.58, 28.96, 44.59, 349.98, 14.73, 221.4, 17.61, 176.18, 14.95, 141.25, 14.48], (240.7459, 848.6779, 1873.887)]
[76195.69, [440.4, 68.58, 28.96, 46.99, 344.11, 16.85, 245.34, 24.01, 185.44, 20.41, 89.51, 18.36], (512.6516, 1191.663, 2221.512)]
[83882.21, [440.4, 68.58, 28.96, 69.05, 294.15, 20.16, 235.89, 21.8, 161.74, 20.39, 80.57, 20.26], (537.209, 1345.203, 2441.943)]
