[35.03, [440.4, 68.58, 28.96, 44.87, 329.44, 21.47, 229.2, 22.85, 171.85, 19.66, 79.6, 14.84], (130.2083, 535.0338, 1289.584)]
[35.43, [440.4, 68.58, 28.96, 44.87, 329.44, 21.47, 229.2, 22.85, 171.85, 19.66, 79.38, 14.84], (130.2016, 534.9231, 1289.154)]
[107.09, [440.4, 68.58, 28.96, 46.99, 344.11, 15.58, 259.12, 22.83, 175.47, 20.95, 102.56, 21.2], (128.7689, 508.705, 1244.812)]
[107.09, [440.4, 68.58, 28.96, 46.99, 344.11, 15.58, 259.12, 22.83, 175.47, 20.95, 102.56, 21.2], (128.7689, 508.705, 1244.812)]
[135.76, [440.4, 68.58, 28.96, 32.62, 316.38, 18.35, 260.51, 21.88, 188.6, 20.95, 102.56, 20.72], (135.4553, 528.1213, 1277.258)]
[182.6, [440.4, 68.58, 28.96, 21.01, 307.64, 22.59, 252.44, 22.85, 169.75, 19.7, 118.85, 19.81], (126.3923, 504.1624, 1237.568)]
[226.94, [440.4, 68.58, 28.96, 17.24, 334.13, 21.47, 229.2, 22.85, 169.75, 19.2, 79.6, 19.66], (129.3458, 489.6828, 1132.533)]
[270.61, [440.4, 68.58, 28.96, 17.24, 334.13, 19.63, 229.2, 22.85, 169.75, 19.66, 69.91, 14.84], (138.3576, 546.859, 1268.354)]
[279.61, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 242.73, 19.79, 199.82, 22.11, 118.69, 18.25], (138.2368, 516.2622, 1237.784)]
[283.43, [440.4, 68.58, 28.96, 44.87, 329.44, 21.47, 229.2, 22.85, 184.76, 18.41, 95.85, 24.3], (127.6261, 466.1885, 1138.658)]
[336.53, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 248.24, 19.49, 183.36, 21.75, 119.01, 19.92], (138.0475, 497.5303, 1191.913)]
[336.95, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 245.86, 19.49, 183.36, 21.75, 119.01, 19.92], (138.1311, 498.1676, 1194.233)]
[468.74, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 245.86, 19.49, 183.36, 21.24, 119.01, 19.92], (141.5391, 506.1427, 1207.786)]
[482.37, [440.4, 68.58, 28.96, 25.39, 364.71, 20.91, 233.32, 19.39, 185.03, 21.71, 102.56, 20.72], (140.6931, 498.1305, 1161.442)]
[496.18, [440.4, 68.58, 28.96, 24.87, 301.3, 21.82, 272.96, 21.76, 184.76, 18.41, 95.85, 22.77], (142.1593, 501.0842, 1216.313)]
[554.2, [440.4, 68.58, 28.96, 60.22, 342.64, 17.88, 243.88, 19.46, 218.05, 21.7, 137.91, 22.65], (141.6612, 583.0491, 1445.234)]
[709.01, [440.4, 68.58, 28.96, 17.24, 334.13, 21.47, 229.2, 22.85, 169.75, 20.95, 102.56, 21.2], (118.539, 455.9067, 1096.478)]
[715.55, [440.4, 68.58, 28.96, 17.24, 334.13, 21.05, 252.44, 22.85, 218.05, 21.7, 137.56, 22.65], (116.7635, 468.9529, 1173.494)]
[723.7, [440.4, 68.58, 28.96, 20.29, 345.64, 20.02, 226.44, 22.58, 199.62, 19.65, 126.79, 14.93], (145.1381, 601.8993, 1410.998)]
[729.15, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 242.73, 19.49, 187.81, 21.58, 107.15, 14.75], (147.7114, 549.6912, 1300.071)]
[772.25, [440.4, 68.58, 28.96, 32.62, 316.38, 24.25, 252.44, 22.85, 169.75, 19.73, 80.45, 18.45], (116.8163, 463.1114, 1119.663)]
[823.67, [440.4, 68.58, 28.96, 60.22, 342.64, 17.88, 243.88, 19.46, 218.05, 21.7, 137.91, 21.82], (145.913, 596.4944, 1471.791)]
[960.51, [440.4, 68.58, 28.96, 25.39, 364.71, 20.91, 233.32, 19.39, 185.03, 19.66, 79.6, 22.53], (148.495, 492.0907, 1122.309)]
[1134.95, [440.4, 68.58, 28.96, 24.87, 301.3, 21.82, 272.96, 21.76, 184.76, 17.78, 73.68, 18.82], (153.6744, 554.0078, 1297.025)]
[1135.69, [440.4, 68.58, 28.96, 32.62, 316.38, 24.25, 252.44, 22.85, 169.75, 19.66, 79.6, 22.53], (113.1607, 419.5013, 1017.85)]
[1184.1, [440.4, 68.58, 28.96, 32.62, 316.38, 18.35, 260.51, 21.88, 188.6, 20.95, 128.4, 14.84], (150.1426, 632.2959, 1533.351)]
[1559.33, [440.4, 68.58, 28.96, 21.01, 307.64, 22.59, 252.44, 22.85, 169.75, 22.54, 78.21, 20.18], (106.6181, 420.8294, 1041.331)]
[1787.24, [440.4, 68.58, 28.96, 44.75, 320.39, 15.28, 290.22, 21.49, 182.41, 20.41, 89.51, 20.26], (143.715, 1096.899, 2058.29)]
[2009.38, [440.4, 68.58, 28.96, 54.46, 303.89, 21.33, 272.96, 20.82, 184.76, 16.84, 95.85, 21.67], (163.6098, 571.3308, 1391.204)]
[2018.32, [440.4, 68.58, 28.96, 18.01, 355.98, 19.67, 225.24, 17.41, 213.16, 19.76, 122.28, 22.82], (164.4391, 575.6462, 1324.144)]
[2038.77, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 229.2, 22.85, 169.75, 19.66, 79.6, 13.79], (123.4119, 1556.201, 2112.6)]
[2115.86, [440.4, 68.58, 28.96, 21.01, 307.64, 18.35, 260.51, 21.88, 188.6, 20.95, 128.4, 19.66], (142.3834, 846.6394, 2707.028)]
[2275.25, [440.4, 68.58, 28.96, 32.14, 358.92, 19.32, 284.66, 17.3, 195.69, 21.73, 140.08, 18.16], (165.9439, 613.2556, 1411.12)]
[2277.03, [440.4, 68.58, 28.96, 67.01, 355.47, 14.92, 235.54, 16.11, 152.87, 22.54, 78.21, 20.18], (166.5382, 602.4889, 1370.606)]
[2689.75, [440.4, 68.58, 28.96, 32.62, 316.38, 18.35, 260.51, 20.4, 174.82, 18.6, 142.62, 20.26], (169.1432, 632.6208, 1515.434)]
[3142.0, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 242.73, 20.18, 185.82, 14.76, 125.56, 16.95], (174.8301, 634.5563, 1418.494)]
[3143.39, [440.4, 68.58, 28.96, 55.04, 356.5, 20.12, 236.04, 15.21, 187.81, 21.58, 119.01, 19.92], (174.6472, 616.2585, 1456.37)]
[3297.07, [440.4, 68.58, 28.96, 39.0, 316.07, 19.72, 259.56, 20.2, 216.28, 18.9, 105.43, 16.41], (175.0165, 655.0045, 1534.548)]
[3389.99, [440.4, 68.58, 28.96, 12.21, 311.59, 20.4, 265.09, 19.41, 206.46, 18.3, 98.59, 18.56], (177.4847, 617.113, 1415.802)]
[3764.37, [440.4, 68.58, 28.96, 53.99, 324.83, 18.93, 266.26, 19.85, 204.15, 15.81, 79.53, 22.01], (181.2727, 602.5707, 1408.772)]
[4031.31, [440.4, 68.58, 28.96, 34.29, 355.86, 21.22, 242.73, 19.49, 185.82, 20.41, 89.51, 19.77], (182.9404, 662.0615, 1437.073)]
[4464.64, [440.4, 68.58, 28.96, 23.43, 302.49, 18.58, 238.57, 15.59, 190.23, 20.13, 129.77, 21.3], (185.6827, 674.0572, 1557.545)]
[5381.01, [440.4, 68.58, 28.96, 28.34, 323.42, 20.28, 243.96, 15.22, 193.22, 19.92, 130.6, 19.0], (193.7017, 672.4714, 1552.699)]
[5639.21, [440.4, 68.58, 28.96, 41.57, 311.53, 15.99, 277.86, 17.5, 147.84, 18.31, 80.45, 18.45], (196.1573, 671.979, 1516.455)]
[5841.28, [440.4, 68.58, 28.96, 44.87, 329.44, 21.05, 276.91, 15.21, 169.75, 19.66, 79.6, 14.84], (198.1646, 659.0514, 1486.2)]
[6764.78, [440.4, 68.58, 28.96, 44.75, 320.39, 15.28, 290.22, 21.49, 182.41, 14.76, 129.97, 16.95], (203.1505, 736.2651, 1707.49)]
[6764.78, [440.4, 68.58, 28.96, 44.75, 320.39, 15.28, 290.22, 21.49, 182.41, 14.76, 129.97, 16.95], (203.1505, 736.2651, 1707.49)]
[8172.86, [440.4, 68.58, 28.96, 15.6, 305.66, 15.05, 251.04, 20.75, 203.59, 15.65, 134.64, 16.59], (213.0996, 786.0071, 1753.853)]
[10103.86, [440.4, 68.58, 28.96, 30.45, 355.71, 20.19, 229.45, 19.55, 174.82, 18.6, 81.05, 21.83], (37.76395, 158.9928, 544.222)]
[10352.05, [440.4, 68.58, 28.96, 66.63, 319.49, 21.93, 273.07, 19.37, 147.38, 18.78, 139.82, 21.41], (29.69426, 567.8537, 1447.294)]
[10947.11, [440.4, 68.58, 28.96, 17.31, 301.3, 21.82, 240.5, 15.21, 185.82, 20.41, 89.51, 20.26], (26.9659, 180.3728, 1329.784)]
[11802.39, [440.4, 68.58, 28.96, 46.99, 344.11, 15.58, 259.12, 16.64, 210.48, 18.41, 95.85, 22.77], (23.07455, 179.2575, 1032.678)]
[29611.82, [440.4, 68.58, 28.96, 34.29, 355.86, 22.47, 245.86, 19.49, 183.36, 21.75, 119.01, 19.92], (334.2057, 1036.604, 1216.681)]
[81400.98, [440.4, 68.58, 28.96, 17.24, 334.13, 21.47, 251.91, 21.6, 188.6, 20.95, 102.56, 20.72], (529.7974, 1275.927, 2260.918)]
[89190.26, [440.4, 68.58, 28.96, 55.04, 356.5, 20.12, 240.5, 15.21, 189.21, 23.22, 140.2, 21.67], (554.0642, 1425.459, 2520.417)]
[95469.66, [440.4, 68.58, 28.96, 32.62, 316.38, 18.35, 267.24, 21.88, 188.6, 20.95, 128.4, 19.66], (574.339, 1411.228, 2482.982)]
[96678.07, [440.4, 68.58, 28.96, 60.22, 342.64, 17.88, 243.88, 19.46, 218.05, 21.7, 137.91, 22.65], (577.8075, 1435.563, 2569.223)]
[103758.69, [440.4, 68.58, 28.96, 46.99, 344.11, 15.58, 259.12, 22.83, 175.47, 19.66, 79.6, 14.84], (600.2659, 1402.119, 2472.242)]
[113881.26, [440.4, 68.58, 28.96, 70.26, 330.28, 20.89, 246.84, 20.53, 185.45, 21.75, 107.15, 14.75], (629.9281, 1471.257, 2734.66)]
[180149.97, [440.4, 68.58, 28.96, 24.87, 301.3, 21.82, 272.96, 21.76, 171.85, 19.66, 79.6, 14.84], (811.1178, 2070.384, 2469.431)]
